dia,mes,semana_ano,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,woman,avg_vel_woman,man,avg_vel_man,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup truck,avg_vel_pickup truck,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus,0_10_child,0_10_woman,0_10_man,0_10_bicycle,0_10_motorcycle,0_10_car,0_10_pickup,0_10_van,0_10_truck,0_10_bus,10_20_child,10_20_woman,10_20_man,10_20_bicycle,10_20_motorcycle,10_20_car,10_20_pickup,10_20_van,10_20_truck,10_20_bus,20_30_child,20_30_woman,20_30_man,20_30_bicycle,20_30_motorcycle,20_30_car,20_30_pickup,20_30_van,20_30_truck,20_30_bus,30_40_child,30_40_woman,30_40_man,30_40_bicycle,30_40_motorcycle,30_40_car,30_40_pickup,30_40_van,30_40_truck,30_40_bus,40_50_child,40_50_woman,40_50_man,40_50_bicycle,40_50_motorcycle,40_50_car,40_50_pickup,40_50_van,40_50_truck,40_50_bus,50_60_child,50_60_woman,50_60_man,50_60_bicycle,50_60_motorcycle,50_60_car,50_60_pickup,50_60_van,50_60_truck,50_60_bus,60_70_child,60_70_woman,60_70_man,60_70_bicycle,60_70_motorcycle,60_70_car,60_70_pickup,60_70_van,60_70_truck,60_70_bus,70_80_child,70_80_woman,70_80_man,70_80_bicycle,70_80_motorcycle,70_80_car,70_80_pickup,70_80_van,70_80_truck,70_80_bus,80_90_child,80_90_woman,80_90_man,80_90_bicycle,80_90_motorcycle,80_90_car,80_90_pickup,80_90_van,80_90_truck,80_90_bus,90_100_child,90_100_woman,90_100_man,90_100_bicycle,90_100_motorcycle,90_100_car,90_100_pickup,90_100_van,90_100_truck,90_100_bus,100_110_child,100_110_woman,100_110_man,100_110_bicycle,100_110_motorcycle,100_110_car,100_110_pickup,100_110_van,100_110_truck,100_110_bus,110_120_child,110_120_woman,110_120_man,110_120_bicycle,110_120_motorcycle,110_120_car,110_120_pickup,110_120_van,110_120_truck,110_120_bus,120_130_child,120_130_woman,120_130_man,120_130_bicycle,120_130_motorcycle,120_130_car,120_130_pickup,120_130_van,120_130_truck,120_130_bus,130_140_child,130_140_woman,130_140_man,130_140_bicycle,130_140_motorcycle,130_140_car,130_140_pickup,130_140_van,130_140_truck,130_140_bus,140_150_child,140_150_woman,140_150_man,140_150_bicycle,140_150_motorcycle,140_150_car,140_150_pickup,140_150_van,140_150_truck,140_150_bus,150_160_child,150_160_woman,150_160_man,150_160_bicycle,150_160_motorcycle,150_160_car,150_160_pickup,150_160_van,150_160_truck,150_160_bus,160_170_child,160_170_woman,160_170_man,160_170_bicycle,160_170_motorcycle,160_170_car,160_170_pickup,160_170_van,160_170_truck,160_170_bus,170_180_child,170_180_woman,170_180_man,170_180_bicycle,170_180_motorcycle,170_180_car,170_180_pickup,170_180_van,170_180_truck,170_180_bus
01/08/2021,Agosto,31,Sunday,17,23,5,0,0,10,6,13,8,3,32,45,44,710,51,670,77,31,66,4,48,5,63,17,53,0,9,9,1,1,0,0,0,0,0,0,1,4,0,1,3,1,1,0,1,0,0,0,0,0,12,4,1,0,3,0,0,0,1,10,3,0,0,1,0,0,0,0,0,20,7,0,0,0,1,0,0,0,1,12,36,4,0,1,3,0,0,0,0,1,116,5,1,1,7,0,0,0,0,0,201,9,0,1,2,0,0,0,0,0,191,7,1,1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,18,16,5,0,0,6,7,10,9,3,28,51,46,794,54,769,74,22,75,2,85,1,35,19,51,0,5,6,0,0,1,0,0,0,0,0,1,4,1,1,8,0,0,0,3,0,0,0,0,3,16,0,0,0,2,0,0,0,2,12,7,1,0,1,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,12,61,3,0,0,5,0,0,0,0,6,136,3,0,0,8,0,0,0,0,0,234,5,1,0,1,0,0,0,0,0,192,7,0,0,0,0,0,0,0,0,70,3,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,19,51,4,0,0,10,5,41,7,5,37,70,46,890,44,847,73,40,73,0,0,3,72,16,55,0,10,32,0,0,0,0,0,0,0,0,0,9,1,0,8,0,0,0,0,0,0,0,1,1,17,1,0,0,2,0,0,0,0,20,7,0,0,0,0,0,0,0,2,26,18,1,0,0,1,0,0,0,1,18,83,3,0,0,7,0,0,0,0,5,185,10,0,2,5,0,0,0,0,0,259,12,0,0,1,0,0,0,0,0,174,10,0,1,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,20,55,5,0,0,18,7,37,8,3,28,67,49,757,51,718,74,26,75,8,69,5,37,14,51,0,17,32,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,1,0,0,0,0,0,13,0,0,1,0,0,0,0,1,7,16,1,0,1,2,0,1,2,1,29,37,1,0,0,3,0,0,0,0,25,79,3,1,2,3,0,0,0,0,6,121,5,3,0,5,0,0,0,0,0,197,6,4,0,0,0,0,0,0,0,132,5,0,0,0,0,0,0,0,0,67,3,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,21,41,6,0,0,18,5,23,12,2,45,24,48,552,38,530,67,19,67,3,58,0,0,13,53,0,18,17,0,1,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,3,18,0,0,0,1,0,0,2,2,9,43,2,1,0,3,0,0,0,0,9,80,5,1,0,4,0,0,1,0,2,130,4,0,0,3,0,0,0,0,0,130,4,1,0,1,0,0,0,0,0,79,4,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,22,55,5,0,0,24,5,31,10,2,35,14,45,418,50,404,69,9,69,4,68,1,45,11,57,0,23,27,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,2,4,10,0,1,0,0,0,0,1,0,7,19,2,0,1,4,0,0,0,0,2,50,1,0,0,4,0,0,1,0,1,92,1,1,0,0,0,0,0,0,0,99,2,1,0,3,0,0,0,0,0,69,2,0,0,0,0,0,0,0,0,32,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,23,4,2,0,0,0,0,4,5,1,35,0,0,11,17,11,83,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,5,3,10,0,0,1,25,2,5,0,0,1,45,43,21,42,40,1,65,0,0,0,0,7,49,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,12,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,6,44,6,0,0,6,5,38,13,3,32,4,38,215,38,201,62,10,57,1,35,3,38,17,49,0,6,24,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,6,1,2,11,0,0,0,1,0,0,5,2,0,11,2,1,0,3,0,0,0,0,1,19,1,0,1,5,0,0,0,0,1,39,2,0,1,4,0,0,0,0,0,49,3,0,0,4,0,0,0,0,0,45,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,7,125,10,1,15,15,7,109,7,39,32,11,52,882,48,806,69,55,67,8,50,13,52,44,53,0,13,91,3,0,0,0,2,0,0,1,1,17,3,0,3,0,0,1,2,0,1,0,12,1,11,1,0,2,6,0,0,1,11,0,20,1,0,0,3,0,0,0,8,5,41,1,0,1,2,0,0,0,0,2,130,16,2,6,13,0,0,0,2,1,200,12,2,1,12,0,0,0,0,2,204,13,2,0,5,0,0,0,0,0,134,9,0,2,1,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,8,122,6,3,5,46,6,73,8,63,32,22,60,2130,52,1885,74,164,66,42,65,39,56,73,57,3,41,55,0,0,0,2,0,0,2,0,5,17,5,0,4,2,0,3,0,0,0,1,24,0,38,7,5,6,0,0,0,0,22,0,20,2,0,0,6,0,0,0,12,2,37,5,0,2,8,0,0,0,0,12,185,29,5,6,26,0,0,0,0,6,363,37,9,12,22,0,0,0,0,0,598,56,21,8,7,0,0,0,0,2,430,16,2,2,1,0,0,0,0,0,150,5,0,0,1,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,9,84,4,0,0,30,7,54,5,21,34,44,41,2495,54,2192,72,206,66,44,71,53,61,72,58,0,25,54,0,1,0,0,0,2,1,0,5,0,1,5,7,2,0,0,0,0,0,0,4,6,46,5,0,0,1,0,0,0,15,7,23,6,1,5,1,0,0,0,0,9,42,17,1,5,5,0,0,0,0,13,219,16,5,9,26,0,0,0,1,3,527,71,16,14,37,0,0,0,0,0,729,59,10,16,1,0,0,0,0,0,408,26,6,0,0,0,0,0,0,0,148,3,5,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,10,43,5,0,0,23,8,20,7,10,34,41,46,2131,53,1833,73,221,67,39,64,38,58,59,61,0,18,18,1,0,0,0,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,2,0,2,24,7,2,2,1,0,0,0,7,10,19,3,2,0,0,0,1,0,2,9,44,9,3,8,4,0,0,0,0,12,190,41,6,10,21,0,0,0,0,6,443,64,9,12,25,0,0,0,0,0,566,60,6,4,8,0,0,0,0,0,353,29,8,2,0,0,0,0,0,0,137,5,1,0,0,0,0,0,0,0,46,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,11,20,5,0,0,6,8,14,6,0,0,17,66,1048,52,871,72,113,64,26,65,38,59,26,57,0,4,12,0,0,0,0,0,0,0,0,2,2,0,0,5,3,0,1,0,0,0,0,0,0,21,5,1,1,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,3,28,7,4,5,6,0,0,0,0,1,112,20,7,16,8,0,0,0,0,8,194,33,3,8,12,0,0,0,0,3,212,19,4,3,0,0,0,0,0,1,172,20,7,2,0,0,0,0,0,1,79,1,0,1,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,12,20,4,0,0,9,7,11,6,2,15,30,51,1215,56,1056,76,114,69,23,72,22,63,21,65,0,7,10,1,0,2,0,0,0,0,0,2,1,0,2,2,1,0,0,0,0,0,0,1,0,28,2,1,1,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,8,20,10,0,2,1,0,0,0,0,10,59,7,1,8,4,0,0,0,0,5,187,31,5,5,11,0,0,0,0,2,351,36,12,2,5,0,0,0,0,0,225,20,4,2,0,0,0,0,0,0,103,2,0,2,0,0,0,0,0,0,54,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,13,14,4,0,0,6,7,8,6,3,22,47,45,1427,54,1256,77,110,67,25,69,36,56,21,61,0,5,7,1,0,0,2,0,0,0,0,1,1,0,4,9,1,1,2,0,0,0,0,1,2,17,2,1,2,0,0,0,0,1,10,17,2,1,3,0,0,0,0,0,13,35,6,0,5,5,0,0,0,0,12,115,21,2,9,5,0,0,0,0,6,209,24,7,6,5,0,0,0,0,0,289,27,5,5,6,0,0,0,0,0,302,19,5,3,0,0,0,0,0,0,164,4,3,1,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,14,28,2,0,0,0,0,28,6,2,15,126,67,2562,53,2206,76,192,70,66,67,98,53,46,62,0,0,24,0,0,4,0,0,0,0,0,0,4,2,2,6,0,0,4,0,0,0,0,0,2,40,8,0,14,0,0,0,0,0,0,26,4,4,6,0,0,0,0,0,18,49,6,6,14,6,0,0,0,0,16,191,25,16,22,12,0,0,0,0,34,397,49,10,20,20,0,0,0,0,28,586,45,12,12,8,0,0,0,0,18,540,35,12,6,0,0,0,0,0,6,236,16,6,0,0,0,0,0,0,2,111,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,15,65,4,0,0,16,6,49,7,4,30,96,62,2616,55,2262,78,225,70,68,70,61,58,58,63,0,14,41,2,0,3,0,0,0,0,0,2,6,0,0,11,2,0,6,0,0,0,2,0,0,27,11,0,6,0,0,0,0,0,2,44,4,2,0,4,0,0,0,0,14,30,6,4,10,0,0,0,0,2,26,109,24,11,9,8,0,0,0,0,31,346,48,17,13,39,0,0,0,0,15,653,67,15,8,7,0,0,0,0,8,563,42,15,1,0,0,0,0,0,0,300,17,2,4,0,0,0,0,0,0,112,4,2,4,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,16,86,6,2,5,22,7,62,6,6,35,110,48,2830,53,2450,77,228,66,94,63,58,60,46,64,2,18,55,0,0,2,4,6,0,0,0,4,7,0,0,2,4,2,0,0,0,0,0,2,4,48,6,2,4,2,0,0,0,2,14,44,4,0,6,0,0,0,0,2,45,50,13,16,6,0,0,0,0,0,39,133,20,10,11,12,0,0,0,0,8,405,78,14,13,21,0,0,0,0,0,648,53,22,14,7,0,0,0,0,0,659,40,14,0,4,0,0,0,0,0,336,6,6,0,0,0,0,0,0,0,104,0,2,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,17,66,4,0,0,11,6,55,7,11,20,71,54,2245,54,1951,74,201,66,48,69,45,60,52,57,0,10,46,4,2,0,0,1,0,0,0,1,5,3,2,14,4,0,0,0,0,0,4,1,0,33,1,0,2,7,0,0,0,2,7,31,6,0,0,3,0,0,0,0,13,36,11,3,9,1,0,0,0,1,19,164,26,11,9,6,0,0,0,0,20,427,64,12,16,33,0,0,0,0,8,580,64,6,7,2,0,0,0,0,0,427,21,12,2,0,0,0,0,0,0,165,3,2,0,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,18,76,6,2,5,24,6,50,6,8,30,40,43,1638,55,1482,76,115,70,32,69,9,62,30,65,2,22,46,1,0,1,0,0,0,0,0,2,2,0,1,4,1,1,0,0,0,0,1,2,3,19,3,0,0,0,0,0,1,4,10,16,4,0,1,1,0,0,0,1,16,34,3,2,2,1,0,0,0,0,9,125,15,4,2,5,0,0,0,0,1,303,25,6,0,16,0,0,0,0,0,405,35,14,2,5,0,0,0,0,0,329,16,3,2,1,0,0,0,0,0,162,6,2,0,1,0,0,0,0,0,61,7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,19,66,7,4,5,21,6,41,9,13,30,45,46,1506,55,1387,75,95,70,17,70,7,58,28,66,4,19,29,1,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,2,3,0,16,4,0,0,1,0,0,1,7,14,22,3,2,1,0,0,0,0,1,16,38,2,1,0,1,0,0,0,0,13,147,9,3,3,4,0,0,0,0,2,280,27,1,2,10,0,0,0,0,0,384,26,4,1,11,0,0,0,0,0,267,16,3,0,1,0,0,0,0,0,158,7,2,0,0,0,0,0,0,0,54,1,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,20,145,4,0,0,40,6,105,7,3,68,66,65,2103,46,2018,68,68,64,8,55,9,43,40,56,0,39,94,0,0,3,0,0,0,0,0,0,6,0,0,11,0,0,1,0,0,0,2,0,0,25,4,2,1,0,0,0,0,0,2,41,3,0,3,0,0,1,3,0,3,134,8,2,2,13,0,0,0,0,23,319,7,0,0,14,0,0,0,2,15,513,19,2,0,9,0,0,0,1,11,547,17,0,2,4,0,0,0,0,10,292,3,2,0,0,0,0,0,0,2,99,7,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,21,144,5,0,0,47,6,97,8,8,36,29,46,1386,47,1344,63,33,60,1,55,8,56,43,50,0,43,83,0,0,2,0,0,0,0,0,4,7,0,0,16,0,0,0,1,0,0,2,3,4,25,0,0,1,0,0,0,3,1,4,37,2,0,0,7,0,0,2,4,9,114,6,0,1,11,0,0,0,0,9,309,9,1,3,18,0,0,0,0,3,440,9,0,2,4,0,0,0,0,0,270,5,0,0,2,0,0,0,0,0,98,1,0,1,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,22,135,5,6,5,54,5,75,6,2,45,17,37,832,46,792,64,21,71,8,55,11,41,32,58,6,54,73,0,1,4,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,2,35,0,0,7,0,0,0,0,0,2,21,0,0,0,1,0,0,0,2,5,51,0,2,0,10,0,0,2,0,2,141,4,4,0,13,0,0,0,0,2,215,9,2,2,2,0,0,0,0,0,204,2,0,2,2,0,0,0,0,0,74,4,0,0,0,0,0,0,0,0,25,1,0,0,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,Agosto,32,Monday,23,10,3,0,0,6,5,4,5,0,0,2,45,76,28,74,64,2,75,0,0,0,0,6,55,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,6,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,2,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,5,12,5,0,0,2,5,10,9,0,0,3,35,49,27,45,52,2,50,0,0,2,35,7,51,0,2,8,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,10,1,0,0,3,0,0,0,0,0,7,1,0,1,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,6,59,6,0,0,7,5,52,13,15,32,9,34,213,45,194,61,12,55,3,55,4,53,14,52,0,7,37,2,0,1,0,0,0,0,0,0,2,0,1,3,1,0,0,0,0,0,3,3,2,11,0,0,0,0,0,0,9,6,4,10,1,0,0,1,0,0,1,4,1,15,1,1,2,5,0,0,0,0,1,44,6,1,1,5,0,0,0,0,0,52,1,1,1,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,7,121,4,0,0,19,6,102,7,41,29,14,47,621,52,549,71,53,69,9,65,10,57,30,57,0,18,87,0,0,0,0,0,0,0,0,1,10,3,0,1,0,0,0,0,0,0,4,19,1,9,2,0,2,1,0,0,1,19,2,9,0,0,0,0,0,0,0,0,4,18,3,2,0,7,0,0,0,0,7,87,7,1,1,10,0,0,0,0,0,129,12,3,6,10,0,0,0,0,0,169,18,2,1,1,0,0,0,0,0,77,8,0,0,1,0,0,0,0,0,33,3,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
